contract_number,county,num_counties,multi_county,work_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_signals,has_guardrail,has_milling,has_widening,is_interstate,is_us_route,is_state_route
CNY154,DAVIDSON,1,False,Roadway Improvements,"THE IMPROVEMENT OF THE INTERSECTION, INCLUDING SIGNALS, ON S.R. 45 (OLD HICKORY BOULEVARD) AT MYATT DRIVE (L.M. 8.39 - L.M. 8.49) IN NASHVILLE.",0.229,MILES,False,False,False,False,True,False,False,False,False,False,True
CNX267,DAVIDSON,1,False,Roadway Improvements,"THE WIDENING OF U.S. 31A (S.R. 11, NOLENSVILLE PIKE) FROM NORTH OF THE MILL CREEK BRIDGE (L.M. 1.72) TO S.R. 254 (OLD HICKORY BOULEVARD) (L.M. 4.24), INCLUDING BRIDGES, RETAINING WALLS, SIGNALS, AND LIGHTING.",2.53,MILES,False,False,True,True,True,False,False,True,False,False,True
CNN315,RUTHERFORD,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON S.R. 96 AT MARKET PLACE IN MURFREESBORO (L.M. 9.94).,0.217,MILES,False,False,False,False,False,False,False,False,False,False,True
CNN352,HAWKINS AND SULLIVAN,2,True,Roadway Improvements,THE CONSTRUCTION OF TURN LANES ON U.S. 11W (S.R. 1) AT THE INTERSECTIONS OF EAST AVENUE (L.M. 41.23) AND WALNUT AVENUE (L.M. 2.24) IN KINGSPORT.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNQ216,RUTHERFORD,1,False,Roadway Improvements,"THE CONSTRUCTION OF TURN LANES ON U.S. 41 (S.R. 2) AT THE INTERSECTION OF DILTON-MANKIN ROAD (L.M. 3.57), INCLUDING SIGNALS.",0.19,MILES,False,False,False,False,True,False,False,False,False,True,True
CNN349,"DAVIDSON, RUTHERFORD, AND WILLIAMSON",3,True,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS AT VARIOUS STOP CONTROLLED INTERSECTIONS ON VARIOUS STATE ROUTES.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ305,MONTGOMERY,1,False,Roadway Improvements,"CONSTRUCTION OF TURN LANES ON S.R. 76 AT THE INTERSECTION OF TROUGH SPRINGS ROAD, AND IMPROVEMENT OF THE INTERSECTION AT FIRE STATION ROAD/VAUGHAN ROAD IN CLARKSVILLE.",0.432,MILES,False,False,False,False,False,False,False,False,False,False,True
CNN357,DICKSON,1,False,Roadway Improvements,"INTERSECTION IMPROVEMENTS AT VARIOUS LOCATIONS ON S.R. 46 FROM I-40 TO U.S. 70 (S.R. 1, HENSLEE DRIVE), INCLUDING THE INTERSECTION OF S.R. 1 AT S.R. 1 (EAST COLLEGE STREET).",2.558,MILES,False,False,False,False,False,False,False,False,True,True,True
CNN111,MACON,1,False,Roadway Improvements,"IMPROVEMENT OF THE INTERSECTION ON S.R. 10 AT AKERSVILLE ROAD/SYCAMORE STREET IN LAFAYETTE, AND MISCELLANEOUS SAFETY IMPROVEMENTS FROM EAST OF LOCUST STREET TO MAPLE GROVE ROAD.",2.86,MILES,False,False,False,False,False,False,False,False,False,False,True
CNQ145,BLOUNT,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON U.S. 129 (S.R. 115) AT LOUISVILLE ROAD IN ALCOA (L.M. 13.02).,0.133,MILES,False,False,False,False,False,False,False,False,False,True,True
CNY187,CARROLL,1,False,Roadway Improvements,"THE INTERSECTION IMPROVEMENTS ON S.R. 22, LEXINGTON STREET, AND CLYDE ROAD AT THE HUNTINGDON INDUSTRIAL PARK ENTRANCE SERVING DYNAMIX CASTING FLUXES AND HG 2.0.",0.549,MILES,False,False,False,False,False,False,False,False,False,False,True
CNQ004,DYER,1,False,Roadway Improvements,"MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 104 FROM S.R. 181 TO S.R. 182, AND AT THE INTERSECTION OF PARR AVENUE AND EAST PARKVIEW STREET.",7.73,MILES,False,False,False,False,False,False,False,False,False,False,True
CNW234,CUMBERLAND,1,False,Roadway Improvements,THE INSTALLATION OF A FLASHING BEACON AND MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 70 (S.R. 1) AT THE INTERSECTION OF MARKET STREET (L.M. 24.84) IN CRAB ORCHARD.,0.207,MILES,False,False,False,False,False,False,False,False,False,True,True
CNN115,GREENE,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON S.R. 107 AT EDENS ROAD IN GREENEVILLE.,0.328,MILES,False,False,False,False,False,False,False,False,False,False,True
CNW173,SEVIER,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON THE I-40 INTERCHANGE AT S.R. 66 AND WINFIELD DUNN PARKWAY IN SEVIERVILLE (L.M. 2.18 – L.M. 2.74).,0.56,MILES,False,False,False,False,False,False,False,False,True,False,True
CNW386,SULLIVAN,1,False,Roadway Improvements,"WIDENING OF THE I-26 NB EXIT RAMP AT U.S. 11E (S.R. 1), SAFETY IMPROVEMENTS ON U.S. 11E (S.R. 1) AT S.R. 36, AND CONSTRUCTION OF AN INDUSTRIAL ACCESS ENTRANCE AT S.R. 36 AND S.R. 355, IN SUPPORT OF PROJECT SMOKY.",0.0,MILES,False,False,False,False,False,False,False,True,True,False,True
CNN180,LOUDON,1,False,Roadway Improvements,"THE IMPROVEMENT OF THE INTERSECTION ON U.S. 11 (S.R. 2) AT S.R. 72, AND AT WARD AVENUE, INCLUDING SIGNALIZATION.",0.0,MILES,False,False,False,False,True,False,False,False,False,True,True
CNN924,MAURY,1,False,Roadway Improvements,THE REPAIR OF THE S.R. 396 (SATURN PARKWAY) SOUTHBOUND RAMP TO U.S. 31 (S.R. 6) IN SPRING HILL (L.M. 0.39).,0.0,MILES,False,False,False,False,False,False,False,False,False,True,True
CNW082,GRUNDY,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 41 (S.R. 2) AT THE INTERSECTION OF S.R. 50 (L.M. 1.42).,0.04,MILES,False,False,False,False,False,False,False,False,False,True,True
CNN134,"CARTER, COCKE, AND JOHNSON",3,True,Roadway Improvements,MISCELLANEOUS SAFETY IMPROVEMENTS AT VARIOUS STOP CONTROLLED INTERSECTIONS.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ144,BLOUNT,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON U.S. 129 BYPASS (S.R. 35) AT LINCOLN ROAD IN ALCOA (L.M. 1.85).,0.007,MILES,False,False,False,False,False,False,False,False,False,True,True
CNW385,MADISON,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON U.S. 45E (S.R. 43) AT GREEN VALLEY FARMS (L.M. 0.53 - L.M. 0.84).,0.309,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP098,ANDERSON AND KNOX,2,True,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 170 FROM S.R. 9 IN ANDERSON COUNTY TO S.R. 71 IN KNOX COUNTY, AND THE INTERSECTION OF KEITH AVENUE AND SCHOFIELD STREET IN KNOXVILLE.",8.95,MILES,False,False,False,False,False,False,False,False,False,False,True
CNV072,PUTNAM,1,False,Roadway Improvements,THE HIGHWAY-RAIL CROSSING IMPROVEMENTS ON S.R. 164 (SOUTH CHESTNUT STREET) (L.M. 0.31) AND ON S.R. 84 (SOUTH HOLLY STREET) (L.M. 9.65) AT THE INTERSECTION OF EAST COMMERCIAL AVENUE IN MONTEREY.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNR309,SHELBY,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING HIGH FRICTION SURFACE TREATMENT ON S.R. 23 AT THE INTERSECTION OF WHITE STATION ROAD IN MEMPHIS (L.M. 7.70 TO L.M. 7.87).,0.37,MILES,False,False,False,False,False,False,False,False,False,False,True
CNV237,MONTGOMERY,1,False,Roadway Improvements,"112(39),63021-3223-94 IMPROVEMENTS ON U.S. 41A (S.R. 112) AT THE INTERSECTION OF S.R. 76 AND FROM S.R. 76 TO NEAR DENNY ROAD, PLUS THE ADDITION OF TURN LANES ON U.S. 41BP (S.R. 76) AT DENNY ROAD AND ROTARY PARK DRIVE IN CLARKSVILLE.",0.936,MILES,False,False,False,False,False,False,False,False,False,False,True
CNZ183,BRADLEY,1,False,Roadway Improvements,THE RAMP IMPROVEMENTS TO THE S.R. 60 NB EXIT RAMP TO BENTON PIKE FROM L.M. 13.25 TO L.M. 13.28 IN EAST CLEVELAND.,0.206,MILES,False,False,False,False,False,False,False,False,False,False,True
CNS052,BRADLEY,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 308 AT THE INTERSECTION OF WALKER VALLEY ROAD (L.M. 6.62).,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNZ147,BEDFORD,1,False,Roadway Improvements,"THE CONSTRUCTION OF TURN LANES ON U.S. 231 (S.R. 10) AT THE INTERSECTION OF S.R. 82 (SAWNEY WEBB MEMORIAL HIGHWAY) (L.M. 17.52), INCLUDING SIGNALS.",0.405,MILES,False,False,False,False,True,False,False,False,False,True,True
CNT335,RHEA,1,False,Roadway Improvements,THE INTERSECTION IMPROVEMENTS INCLUDING SIGNALS ON S.R. 30 AT S.R. 443 (OGDEN ROAD) (L.M. 4.15).,0.178,MILES,False,False,False,False,True,False,False,False,False,False,True
CNT198,MONTGOMERY,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 76 FROM NEAR S.R. 112 (L.M. 14.43) TO THE I-24 RAMP (L.M. 17.53) IN CLARKSVILLE.,3.1,MILES,False,False,False,False,False,False,False,False,True,False,True
CNZ028,DAVIDSON AND SUMNER,2,True,Roadway Improvements,THE WIDENING ON I-65 FROM NEAR RIVERGATE PARKWAY IN DAVIDSON COUNTY (L.M. 20.43) TO NEAR U.S. 31W (S.R. 41) IN SUMNER COUNTY (L.M. 1.4).,4.63,MILES,False,False,False,False,False,False,False,True,True,False,True
CNS004,SULLIVAN,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON S.R. 36 AT MORELAND DRIVE / HEMLOCK ROAD IN KINGSPORT (L.M. 4.31).,0.083,MILES,False,False,False,False,False,False,False,False,False,False,True
CNR194,UNICOI AND WASHINGTON,2,True,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING HFST ON U.S. 19W (S.R. 36) FROM THE NORTH CAROLINA STATE LINE TO THE I-26 INTERCHANGE AND ON S.R. 81 FROM I-26 TO ARNOLD ROAD.,11.62,MILES,False,False,False,False,False,False,False,False,True,False,True
CNP906,SULLIVAN,1,False,Roadway Improvements,"THE CONSTRUCTION OF TURN LANES ON S.R. 126 (MEMORIAL BOULEVARD) AT THE INTERSECTION OF CAROLINA POTTERY DRIVE, INCLUDING SIGNALS (L.M. 11.93).",0.0,MILES,False,False,False,False,True,False,False,False,False,False,True
CNS247,MAURY,1,False,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 246 FROM U.S. 31 (S.R. 6) TO THE WILLIAMSON COUNTY LINE, ON THETA PIKE FROM NORTH OF WITHERSPOON ROAD TO DARKS MILL ROAD AND ON S.R. 243 AT THE INTERSECTION OF 3RD AVENUE.",9.42,MILES,False,False,False,False,False,False,False,False,False,True,True
CNS260,"BENTON, CARROLL, CHESTER, CROCKETT, DECATUR, DYER, FAYETTE, GIBSON, HARDEMAN, HARDIN, HAYWOOD,
HENDERSON, HENRY, LAKE, LAUDERDALE, MADISON, MCNAIRY, OBION, TIPTON, AND WEAKLEY",20,True,Roadway Improvements,"REG4(143),98048-3263-94,HSIP-REG4(144),98048-3264-94,HSIP- REG4(145),98048-3265-94,HSIP-REG4(146),98048-3266-94,HSIP- REG4(149),98048-3269-94,HSIP-REG4(151),98048-3267-94 THE MISCELLANEOUS SAFETY IMPROVEMENTS AT VARIOUS STOP CONTROLLED INTERSECTIONS ON VARIOUS STATE ROUTES.",0.0,MILES,False,False,False,False,False,False,False,False,False,False,False
CNS324,HAMILTON,1,False,Roadway Improvements,"THE DRAINAGE IMPROVEMENTS ON U.S. 41 (U.S. 64, U.S. 72, S.R. 2) AT THE I-24 RAMPS (EXIT 174) IN CHATTANOOGA.",0.089,MILES,False,True,False,False,False,False,False,False,True,True,True
CNT338,KNOX,1,False,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING SIGNALS ON THE I-40 EASTBOUND OFF RAMP (EXIT 394) TO S.R. 168 AND U.S. 11E (U.S. 25W, U.S. 70, S.R. 9).",0.233,MILES,False,False,False,False,True,False,False,False,True,True,True
CNV173,MACON,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION INCLUDING SIGNALS ON S.R. 52 AT ELLINGTON DRIVE (L.M. 11.31) IN LAFAYETTE.,0.215,MILES,False,False,False,False,True,False,False,False,False,False,True
CNT020,SHELBY,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS AT THE INTERSECTION OF HOLMES ROAD AND HORN LAKE ROAD IN MEMPHIS.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,False
CNT167,GREENE,1,False,Roadway Improvements,"THE IMPROVEMENT OF THE INTERSECTION ON U.S. 11E (U.S. 321, S.R. 34) FROM SOUTH OF TUSCULUM HEIGHTS DRIVE (L.M. 20.50) TO SOUTH OF BALL ROAD (L.M. 20.90), INCLUDING SIGNALS.",0.381,MILES,False,False,False,False,True,False,False,False,False,True,True
CNU315,MADISON,1,False,Roadway Improvements,"THE WIDENING ON I-40 FROM EAST OF U.S. 45 (S.R. 5) (L.M. 15.09) TO EAST OF U.S. 70 (S.R. 1) (L.M. 20.60) IN JACKSON, INCLUDING BRIDGES, RETAINING WALLS AND INSTALLATION OF TDOT SMARTWAY INTELLIGENT TRANSPORTATION SYSTEM.",5.46,MILES,False,False,True,True,False,False,False,True,True,True,True
CNS244,DAVIDSON,1,False,Roadway Improvements,"THE IMPROVEMENT OF THE INTERSECTION ON U.S. 31A (U.S. 41A, S.R. 11) AT WELSHWOOD DRIVE (L.M. 7.24) IN NASHVILLE.",3.28,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT337,COCKE,1,False,Roadway Improvements,THE INTERSECTION IMPROVEMENT INCLUDING SIGNALS ON U.S. 321 (S.R. 32) FROM NEW CAVE CHURCH ROAD (L.M. 23.28) TO HERITAGE BOULEVARD (L.M. 23.71) IN NEWPORT.,0.43,MILES,False,False,False,False,True,False,False,False,False,True,True
CNS273,HAMILTON,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 58 AT THE INTERSECTION OF S.R. 312 (BIRCHWOOD PIKE) (L.M. 15.70).,0.534,MILES,False,False,False,False,False,False,False,False,False,False,True
CNU006,COFFEE,1,False,Roadway Improvements,"THE INTERSECTION IMPROVEMENTS ON U.S. 41 (S.R. 2) AT S.R. 55 (MCMINNVILLE HIGHWAY) IN MANCHESTER (L.M. 14.65), AND INSTALLATION OF INTERCHANGE LIGHTING ON I-24 AT THE JUNCTION OF S.R. 55 (L.M. 14.06 - L.M. 14.74).",1.014,MILES,False,False,False,False,False,False,False,False,True,True,True
CNR232,HAMBLEN,1,False,Roadway Improvements,"THE INSTALLATION OF SOLAR POWERED FLASHING BEACONS ON S.R. 32 AT WITT ELEMENTARY SCHOOL IN MORRISTOWN, INCLUDING CONSTRUCTION OF A TURN LANE (L.M. 1.68 - L.M. 2.13).",0.45,MILES,False,False,False,False,False,False,False,False,False,False,True
CNU294,SHELBY,1,False,Roadway Improvements,THE INSTALLATION OF SIGNALS AND MISCELLANEOUS SAFETY IMPROVEMENTS ON PERKINS ROAD AT THE INTERSECTION OF MALLORY ROAD.,0.208,MILES,False,False,False,False,True,False,False,False,False,False,False
CNS271,HARDIN,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON S.R. 57 AT S.R. 142 (KENDRICK ROAD/WATKINS ROAD) (L.M. 1.73).,0.333,MILES,False,False,False,False,False,False,False,False,False,False,True
CNU324,TIPTON,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 206 AT THE INTERSECTION OF LUCADO ROAD/FAYNE ROAD AND ON HOLLY GROVE ROAD FROM MCWILLIAMS ROAD TO U.S. 51 (S.R. 3).,4.64,MILES,False,False,False,False,False,False,False,False,False,True,True
CNR030,"CUMBERLAND, FRANKLIN, AND RHEA",3,True,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 156 AT THE INTERSECTION OF MIDWAY ROAD (L.M. 0.44), AND ON VARIOUS STATE ROUTES AND LOCAL ROADS.",0.43,MILES,False,False,False,False,False,False,False,False,False,False,True
CNZ210,CLAIBORNE,1,False,Roadway Improvements,THE INSTALLATION OF TRAFFIC SIGNALS AND MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 63 AT THE INTERSECTION OF HARROGATE CROSSING/HAMILTON WAY IN HARROGATE (L.M. 14.02 TO L.M. 17.89).,3.87,MILES,False,False,False,False,True,False,False,False,False,False,True
CNR127,CLAY AND FENTRESS,2,True,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 51 AT THE INTERSECTION OF S.R. 52 (L.M. 0.00), AND ON S.R. 154 FROM NEAR S.R. 28 (L.M. 2.20) TO S.R. 297 (L.M. 10.75).",8.55,MILES,False,False,False,False,False,False,False,False,False,False,True
CNR027,"DAVIDSON, LAWRENCE, MAURY, SUMNER, AND WILLIAMSON",5,True,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON I-24 EB EXIT RAMP TO S.R. 1 IN DAVIDSON COUNTY, AND VARIOUS LOCAL AND STATE ROUTES IN MAURY, WILLIAMSON, LAWRENCE AND SUMNER COUNTIES.",5.54,MILES,False,False,False,False,False,False,False,False,True,False,True
CNZ129,SHELBY,1,False,Roadway Improvements,"THE WIDENING ON U.S. 64 (U.S. 70, S.R. 1, SUMMER AVENUE) FROM NEAR I-40 (L.M. 12.02) TO 0.1 MILE NORTH OF SYCAMORE VIEW ROAD (L.M. 13.89), INCLUDING BRIDGES AND A RETAINING WALL.",1.872,MILES,False,False,True,True,False,False,False,True,True,True,True
CNU153,HICKMAN,1,False,Roadway Improvements,"THE IMPROVEMENT OF THE INTERSECTION ON S.R. 100 AT S.R. 48 (L.M. 14.90) IN CENTERVILLE, INCLUDING SIGNALS.",0.1,MILES,False,False,False,False,True,False,False,False,False,False,True
CNZ209,DAVIDSON,1,False,Roadway Improvements,THE NOISE WALL REPAIR ALONG THE I-440 EB ON RAMP (EXIT 3).,0.0,MILES,False,False,False,False,False,False,False,False,True,False,False
CNS347,HAWKINS,1,False,Roadway Improvements,THE INTERSECTION IMPROVEMENTS INCLUDING SIGNALS ON U.S. 11W (S.R. 1) AT BELMONT AVENUE (L.M. 38.53) AND ENGLEWOOD AVENUE (L.M. 37.93) IN MT. CARMEL.,0.417,MILES,False,False,False,False,True,False,False,False,False,False,True
CNU231,CROCKETT,1,False,Roadway Improvements,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 412 (S.R. 20) FROM NEAR THE S.R. 54 RAMP (L.M. 10.40) TO OLD S.R. 20 (SOUTH CAVALIER DRIVE) (L.M. 12.80).,2.4,MILES,False,False,False,False,False,False,False,False,False,True,True
CNS012,ROANE,1,False,Roadway Improvements,THE IMPROVEMENT OF THE INTERSECTION ON U.S. 70 (S.R. 1) AT S.R. 29 (L.M. 13.73) IN HARRIMAN.,0.0,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP092,SHELBY,1,False,Roadway Improvements,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 205 FROM S.R. 14 TO ARMOUR ROAD/FULLERTON ROAD, AND AT THE INTERSECTION OF MACON ROAD AND BERCLAIR ROAD IN MEMPHIS.",2.5,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT136,ANDERSON,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLIDE REPAIR ON U.S. 25W (S.R. 9) NEAR L.M. 16.80.,0.146,MILES,False,False,False,False,False,False,False,False,False,False,True
CNV277,DAVIDSON,1,False,Slope/Rockfall Stabilization,THE SLIDE REPAIR ON I-24 NEAR M.M. 54.9 (L.M. 19.4).,0.063,MILES,False,False,False,False,False,False,False,False,True,False,False
CNY315,COCKE,1,False,Slope/Rockfall Stabilization,"THE INSTALLATION OF SOIL NAIL REINFORCEMENT AND ROCK ANCHORS ON I-40 NEAR MILE MARKERS 450.7, 451.0, AND 451.6 (HURRICANE HELENE).",0.0,MILES,False,False,False,False,False,False,False,False,True,False,False
CNV912,MARION,1,False,Slope/Rockfall Stabilization,"2(169),58100-3181-14,NH-I-24-2(171),58100-3178-14 THE ROCKFALL MITIGATION IN FOUR LOCATIONS ON I-24 (U.S 64) WESTBOUND (NEAR M.M. 136.2, M.M. 137.1, M.M. 137.8 AND M.M. 140.3).",2.725,MILES,False,False,False,False,False,False,False,False,True,False,False
CNT205,JEFFERSON,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 363 (INDIAN CREEK ROAD) NEAR L.M. 2.70.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNR800,UNION,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLIDE REPAIR ON S.R. 61 AT LOG MILE 4.00.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNR255,KNOX,1,False,Slope/Rockfall Stabilization,THE ROCKFALL MITIGATION ON I-75 NEAR L.M. 10.56.,0.0,MILES,False,False,False,False,False,False,False,False,True,False,False
CNW199,HAMILTON,1,False,Slope/Rockfall Stabilization,THE SLIDE REPAIR ON S.R. 58 NEAR L.M. 17.,0.138,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT290,KNOX,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 62 (OAK RIDGE HIGHWAY) NEAR L.M. 3.40.,0.106,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT229,MARION,1,False,Slope/Rockfall Stabilization,"THE EMERGENCY SLOPE STABILIZATION ON U.S. 41 (U.S. 64, U.S. 72, S.R. 2) BETWEEN L.M. 25.20 AND L.M. 26.40.",1.2,MILES,False,False,False,False,False,False,False,False,False,True,True
CNT299,CARTER,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON U.S. 321 (S.R. 67) NEAR L.M. 13.90 AND L.M. 14.05.,0.0,MILES,False,False,False,False,False,False,False,False,False,True,True
CNT236,UNICOI,1,False,Slope/Rockfall Stabilization,"THE EMERGENCY SLOPE STABILIZATION ON U.S. 19W (S.R. 36, SPIVEY MOUNTAIN ROAD) NEAR L.M. 6.30.",0.027,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT231,HAMILTON,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 153 NEAR L.M. 7.10.,0.047,MILES,False,False,False,False,False,False,False,False,False,False,True
CNY314,CARTER,1,False,Slope/Rockfall Stabilization,THE INSTALLATION OF SOIL NAIL REINFORCEMENT ON U.S. 19E (S.R. 37) BETWEEN L.M. 1.48 AND L.M. 1.52 (HURRICANE HELENE).,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT267,CHEATHAM,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON U.S. 70 (S.R. 1) NEAR L.M. 6.20.,0.0,MILES,False,False,False,False,False,False,False,False,False,True,True
CNZ233,SMITH,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 141 FROM NEAR L.M. 14.68 TO L.M. 14.77.,0.085,MILES,False,False,False,False,False,False,False,False,False,False,True
CNR344,HAWKINS,1,False,Slope/Rockfall Stabilization,THE SLIDE REPAIR ON S.R. 70 (L.M. 16.20).,0.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT281,CAMPBELL,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 116 NEAR L.M. 4.50.,0.181,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT266,JEFFERSON,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 363 (INDIAN CREEK ROAD) NEAR L.M. 2.27.,0.102,MILES,False,False,False,False,False,False,False,False,False,False,True
CNW069,CARTER,1,False,Slope/Rockfall Stabilization,THE ROCKFALL MITIGATION ON U.S. 19E (S.R. 37) AT L.M. 8.7.,0.257,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT286,MAURY,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 7 NEAR L.M. 25.50.,0.244,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT924,BLEDSOE AND VAN BUREN,2,True,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 28 IN BLEDSOE COUNTY NEAR L.M. 28.80 AND ON S.R. 30 IN VANBUREN COUNTY NEAR L.M. 16.10.,0.08,MILES,False,False,False,False,False,False,False,False,False,False,True
CNU910,HAWKINS,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON S.R. 70 NEAR L.M. 16.8.,0.075,MILES,False,False,False,False,False,False,False,False,False,False,True
CNT234,CUMBERLAND,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLOPE STABILIZATION ON U.S. 70 (S.R. 1) NEAR L.M. 26.60.,0.151,MILES,False,False,False,False,False,False,False,False,False,True,True
CNT137,BLOUNT,1,False,Slope/Rockfall Stabilization,THE EMERGENCY SLIDE REPAIR ON U.S. 321 (S.R. 73) AT L.M. 24.20 AND L.M. 25.80.,0.0,MILES,False,False,False,False,False,False,False,False,False,True,True
