contract_number,county,num_counties,multi_county,work_type,road_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_paving,has_guardrail,has_signs,has_lighting,has_signals,has_pavement_marking,has_barrier,has_concrete,has_mowing,has_chip_seal,has_crack_seal,is_on_call,is_emergency
CNN318,BLEDSOE AND SEQUATCHIE,2,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS IN BLEDSOE AND SEQUATCHIE COUNTIES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ015,HENDERSON,1,0,Safety Improvement,US,THE RESURFACING AND MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 412 (S.R. 20) FROM THE MADISON COUNTY LINE (L.M. 0.00) TO CRUCIFER ROAD (L.M. 4.33).,4.33,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNN308,CAMPBELL,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS IN CAMPBELL COUNTY.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN297,CHEATHAM,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 249 AND ON OLD CLARKSVILLE PIKE.,27.5,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNT363,MCNAIRY,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNW257,PERRY,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 13 FROM 4-H LANE (L.M. 2.39)TO BAPTIST CAMP ROAD (L.M. 5.61).,3.22,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN349,"DAVIDSON, RUTHERFORD, AND WILLIAMSON",3,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS AT VARIOUS STOP CONTROLLED INTERSECTIONS ON VARIOUS STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN172,PERRY,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ261,"BENTON, DECATUR, HARDIN, AND HENDERSON",4,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNW250,MARION,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ252,"FENTRESS, OVERTON, AND PICKETT",3,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV249,CARROLL,1,0,Safety Improvement,US,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 79 (S.R. 76) FROM SOUTH OF WINGO CHAPEL CEMETERY LANE (L.M. 8.60) TO SOUTH OF SYDNOR ROAD (L.M. 12.40).,3.8,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ260,GIBSON AND LAKE,2,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN941,POLK,1,0,Safety Improvement,US,"TN FLAP DOT 40(1),70068-3206-14 THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING ON U.S. 64 (S.R. 40) FROM EAST OF S.R. 314 TO WEST OF S.R. 30, AND FROM EAST OF ROCK CREEK TO EAST OF BRUSH CREEK.",6.52,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNV253,MCNAIRY,1,0,Safety Improvement,US,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 45 (S.R. 5) FROM NEAR MUDDY CREEK (L.M. 3.75) TO NEAR AUTUMN LANE (L.M. 5.50).,1.75,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV247,ROANE,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV259,SHELBY,1,0,Safety Improvement,Interstate,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING AND SIGNALS ON S.R. 177 AT THE I-40 INTERCHANGE IN MEMPHIS (L.M. 9.92 - L.M. 10.45).,0.555,MILES,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
CNX239,FAYETTE,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING ON S.R. 193 FROM NEAR MURRELL ROAD (L.M. 7.50) TO NEAR S.R. 195 (L.M. 11.00).,3.5,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNQ005,"CHESTER, HARDIN, AND MCNAIRY",3,1,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 22A IN CHESTER COUNTY, S.R. 128 IN HARDIN COUNTY AND S.R. 224 IN MCNAIRY COUNTY.",8.8,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX225,KNOX,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 331 FROM NEAR BORUFF ROAD (L.M. 10.00) TO NEAR CASSELBERRY LANE (L.M. 12.00).,2.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX258,MARION,1,0,Safety Improvement,Other,"THE FULL DEPTH RECLAMATION AND PAVING ON A S.I.A. ROUTE SERVING VALMONT INDUSTRIES AND MUELLER WATER PRODUCTS, INCLUDING MISCELLANEOUS SAFETY IMPROVEMENTS, BRIDGE DECK REPAIR, AND THIN EPOXY OVERLAY.",2.422,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNX263,MEIGS,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ007,GILES,1,0,Safety Improvement,US,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 11 FROM MCCREE LANE TO NEAR FALL RIVER ROAD, AND ON U.S. 64 (S.R. 15) FROM PURYEAR ROAD TO S.R. 166.",9.38,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX092,RUTHERFORD,1,0,Safety Improvement,Interstate,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON I-24 NEAR MM 95 (L.M. 31.80 - 32.01).,0.21,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX234,UNION,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ245,OVERTON AND PUTNAM,2,1,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 85 IN OVERTON COUNTY AND ON S.R. 136 IN OVERTON AND PUTNAM COUNTIES.,17.25,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU091,SEVIER,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ224,OBION,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ100,MARSHALL,1,0,Safety Improvement,US,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 431(S.R. 50) FROM BELFAST/FARMINGTON ROAD (L.M. 11.69) TO NEAR LIBERTY VALLEY ROAD (L.M. 11.80).,0.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX255,BEDFORD,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON SIMS ROAD/WEST LANE STREET FROM COBLE ROAD TO BAKER STREET IN SHELBYVILLE.,2.68,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNW278,TIPTON,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNT195,DYER,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON HAMER ROAD FROM NORTH OF HILLSIDE COVE (L.M. 3.75) TO NORTH OF HENDRIX DRIVE (L.M. 4.75).,1.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN369,MORGAN AND SCOTT,2,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS IN MORGAN AND SCOTT COUNTIES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN942,SMITH,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 25 AT THE INTERSECTION NEAR UPPER FERRY ROAD/MYERS STREET (L.M. 12.48 TO L.M. 13.04).,0.559,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV125,CLAIBORNE,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ936,HICKMAN AND HUMPHREYS,2,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNW145,HENRY,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN368,CLAIBORNE AND UNION,2,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS IN CLAIBORNE AND UNION COUNTIES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ262,JACKSON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS AND ON S.R. 135 FROM THE PUTNAM COUNTY LINE TO LANKFORD MILL ROAD.,3.79,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ264,JOHNSON,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN280,DAVIDSON AND WILSON,2,1,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING HIGH FRICTION SURFACE TREATMENT ON SHUTE LANE/SAUNDERSVILLE ROAD FROM S.R. 45 IN DAVIDSON COUNTY TO NONAVILLE ROAD IN WILSON COUNTY.,7.55,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ290,LOUDON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 72 FROM THE LOUDON CITY LIMITS (L.M. 12.06) TO NEAR THE ROANE COUNTY LINE (L.M. 16.97).,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ266,MADISON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON RIVERSIDE DRIVE FROM S.R. 18 (L.M. 0.00) TO STEAM MILL FERRY ROAD (L.M. 8.90).,8.9,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN380,HARDIN,1,0,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING ON S.R. 142 FROM S.R. 57 TO THE MISSISSIPPI STATE LINE, AND ON S.R. 203 FROM S.R. 226 TO NICHOLS BRANCH.",17.63,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNN370,JOHNSON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 91 FROM SOUTH OF COLD SPRINGS ROAD (L.M. 6.53) TO THE VIRGINIA STATE LINE (L.M. 14.33).,7.8,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ289,SULLIVAN,1,0,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 357 AND BLOOMINGDALE PIKE, AND INSTALLATION OF LONGITUDINAL CABLE BARRIER ON S.R. 93.",0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV229,GILES,1,0,Safety Improvement,US,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 31 (S.R. 7) FROM SOUTH OF OLD CAMPBELLSVILLE ROAD (L.M. 24.94) TO NORTH OF ELLA WEST CIRCLE (L.M. 35.08).,10.14,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ272,UNION,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 144 FROM S.R. 131 (L.M. 0.00) TO S.R. 33 (S.R. 61) (L.M. 5.03).,5.03,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ265,VAN BUREN AND WHITE,2,1,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING HFSC ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN246,SMITH,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS AND RESURFACING ON S.R. 264 FROM THE DEKALB COUNTY LINE (L.M. 0.00) TO S.R. 141 (L.M. 5.30).,5.3,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNQ377,CAMPBELL,1,0,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 9 FROM HUNTERS BRANCH ROAD TO MAIN STREET, AND ON MIDDLESBORO HIGHWAY FROM S.R. 63 TO DOAKS CREEK ROAD.",8.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ367,SUMNER,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU165,BENTON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 147 FROM EAST OF LICK CREEK ROAD NEAR LINDSEY CEMETERY (L.M. 1.40) TO NEAR SUGAR CREEK CULVERT (L.M. 4.00).,2.6,MILES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN243,HOUSTON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 49 FROM S.R. 13 (L.M. 5.98) TO S.R. 46 (L.M. 9.90).,3.92,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNW082,GRUNDY,1,0,Safety Improvement,US,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 41 (S.R. 2) AT THE INTERSECTION OF S.R. 50 (L.M. 1.42).,0.04,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ368,WILLIAMSON,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN272,RHEA,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU297,TROUSDALE,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU200,CLAY,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN225,PICKETT,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 111 FROM THE OVERTON COUNTY LINE (L.M. 0.00) TO NEAR THE KENTUCKY STATE LINE (L.M. 11.40).,11.4,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ338,SHELBY,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS AND RURAL INTERSECTIONS OF STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU295,SULLIVAN,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ366,RUTHERFORD,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ045,SCOTT,1,0,Safety Improvement,US,"THE RESURFACING ON U.S. 27 (S.R. 29) FROM NEAR TUNNEL HILL ROAD TO NEAR S.R. 63 (MAIN STREET), AND MISCELLANEOUS SAFETY IMPROVEMENTS FROM BEAR CREEK ROAD TO THE KENTUCKY STATE LINE.",10.77,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU290,MOORE,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ365,MONTGOMERY,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ190,ANDERSON,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV287,SCOTT,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ195,HAWKINS,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN038,DAVIDSON,1,0,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS AND RESURFACING ON U.S. 31E (S.R. 6), AND RESURFACING ON S.R. 45.",4.53,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNW081,LAKE,1,0,Safety Improvement,State,THE RESURFACING AND MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 78 FROM NEAR S.R. 79 (L.M. 0.35) TO NEAR CLAY WYNN ROAD (L.M. 6.53).,6.18,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNY109,HAMILTON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 319 FROM BOY SCOUT ROAD (L.M. 8.48) TO THRASHER PIKE (L.M. 9.54).,1.065,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU173,GIBSON,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN925,JACKSON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 477 (CUMMINS MILL ROAD) FROM S.R. 290 (L.M. 0.00) TO S.R. 135 (L.M. 5.37).,5.37,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU171,FENTRESS,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU167,FAYETTE,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV286,HARDIN,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING ON S.R. 57 FROM THE MCNAIRY COUNTY LINE (L.M. 0.00) TO NEAR POSSUM TROT DRIVE (L.M. 1.30).,1.3,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNN216,BRADLEY,1,0,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 2 FROM ANATOLE LANE TO S.R. 308, AND ON S.R. 60 AT BENTON PIKE.",4.3,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN232,CAMPBELL,1,0,Safety Improvement,Interstate,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON I-75 FROM NORTH OF LAFOLLETTE (L.M. 12.34) TO SOUTH OF JELLICO (L.M. 27.84).,15.5,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNY102,"JACKSON, PICKETT, AND PUTNAM",3,1,Safety Improvement,Other,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS IN JACKSON, PICKETT, AND PUTNAM COUNTIES, INCLUDING RESURFACING ON PIPPIN ROAD IN PUTNAM COUNTY.",0.0,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU172,DEKALB,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING HIGH FRICTION SURFACE TREATMENT (HFST) ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ196,POLK,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU151,DAVIDSON AND WILLIAMSON,2,1,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON PASQUO ROAD/SNEED ROAD WEST FROM S.R. 100 IN DAVIDSON COUNTY (L.M. 0.00) TO S.R. 106 (HILLSBORO ROAD) IN WILLIAMSON COUNTY (L.M. 4.56).,5.08,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ189,MARION,1,0,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 27 FROM NEAR BRYANT ROAD TO NEAR LADD LANE (L.M. 21.60 TO L.M. 25.04), INCLUDING HIGH FRICTION SURFACE TREATMENT (HFST).",3.44,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNV306,OVERTON,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING SIGNALS ON S.R. 111 FROM WEST OF S.R. 294 (L.M. 17.40) TO EAST OF DOVE LANE (L.M. 17.90).,0.501,MILES,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CNU288,MARSHALL,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZ068,ROBERTSON,1,0,Safety Improvement,US,"THE RESURFACING AND SAFETY IMPROVEMENTS ON S.R. 257 FROM WEST OF U.S. 41 (S.R. 11) (L.M. 11.69) TO THE SUMNER COUNTY LINE (L.M. 14.50), AND ON S.R. 258 FROM THE SUMNER COUNTY LINE (L.M. 0.00) TO S.R. 76 (L.M. 0.56).",3.37,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU018,BLEDSOE,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ361,MADISON,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ335,MARION AND WARREN,2,1,Safety Improvement,State,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 108 FROM SPRING STREET TO NORTH OF POCKET ROAD IN MARION COUNTY, AND FROM S.R. 287 TO S.R. 55 IN WARREN COUNTY.",16.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU285,LEWIS,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU280,HENRY,1,0,Safety Improvement,State,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 54 FROM NEAR TOWNSEND ROAD (L.M. 4.00) TO THE PARIS URBAN BOUNDARY (L.M. 8.80).,4.8,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ343,MCMINN,1,0,Safety Improvement,US,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON U.S. 11 (S.R. 2), S.R. 30 AND S.R. 305.",12.64,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN269,GRAINGER,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU282,HUMPHREYS,1,0,Safety Improvement,Other,THE MISCELLANEOUS SAFETY IMPROVEMENTS ON VARIOUS LOCAL ROADS.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
